datetime,username,tweet,tweet_cleaned,tweet_tokens,normalization
2022-04-12 10:30:00+00:00,azlina875,"Dalam pasal ini disebutkan bahwa setiap orang yang melakukan perbuatan seksual secara non fisik yang ditujukan terhadap tubuh, keinginan seksual
#TerimaKasihMbakPuan
Akhirnya UU TPKS Disahkan https://t.co/EBIClM0MZk",dalam pasal ini disebutkan bahwa setiap orang yang melakukan perbuatan seksual secara non fisik yang ditujukan terhadap tubuh  keinginan seksual  akhirnya uu tpks disahkan ,"['dalam', 'pasal', 'ini', 'disebutkan', 'bahwa', 'setiap', 'orang', 'yang', 'melakukan', 'perbuatan', 'seksual', 'secara', 'non', 'fisik', 'yang', 'ditujukan', 'terhadap', 'tubuh', 'keinginan', 'seksual', 'akhirnya', 'uu', 'tpks', 'disahkan']","['dalam', 'pasal', 'ini', 'disebutkan', 'bahwa', 'setiap', 'orang-orang', 'yang', 'melakukan', 'perbuatan', 'seksual', 'secara', 'non', 'fisik', 'yang', 'ditujukan', 'terhadap', 'tubuh', 'keinginan', 'seksual', 'akhirnya', 'uu', 'tpks', 'disahkan']"
2022-04-12 10:30:00+00:00,Wawanhndrwn1,"RUU TPKS segera dibawa ke rapat paripurna untuk disahkan. Dan Akhirnya UU TPKS Disahkan 
#TerimaKasihMbakPuan
https://t.co/QhjzNyDpQG",ruu tpks segera dibawa ke rapat paripurna untuk disahkan  dan akhirnya uu tpks disahkan   ,"['ruu', 'tpks', 'segera', 'dibawa', 'ke', 'rapat', 'paripurna', 'untuk', 'disahkan', 'dan', 'akhirnya', 'uu', 'tpks', 'disahkan']","['ruu', 'tpks', 'segera', 'dibawa', 'ke', 'rapat', 'paripurna', 'untuk', 'disahkan', 'dan', 'akhirnya', 'uu', 'tpks', 'disahkan']"
2022-04-12 10:30:00+00:00,JennairaW,"Sejak menjabat sebagai Menteri Koordinator Pembangunan Manusia dan kebudayaan atau Menko PMK, Puan sudah mendorong dan menginisiasi Rancangan Undang-Undang TPKS
#TerimaKasihMbakPuan

Akhirnya UU TPKS Disahkan https://t.co/OtqG9MVvgG",sejak menjabat sebagai menteri koordinator pembangunan manusia dan kebudayaan atau menko pmk  puan sudah mendorong dan menginisiasi rancangan undang undang tpks   akhirnya uu tpks disahkan ,"['sejak', 'menjabat', 'sebagai', 'menteri', 'koordinator', 'pembangunan', 'manusia', 'dan', 'kebudayaan', 'atau', 'menko', 'pmk', 'puan', 'sudah', 'mendorong', 'dan', 'menginisiasi', 'rancangan', 'undang', 'undang', 'tpks', 'akhirnya', 'uu', 'tpks', 'disahkan']","['sejak', 'menjabat', 'sebagai', 'menteri', 'koordinator', 'pembangunan', 'manusia', 'dan', 'kebudayaan', 'atau', 'menko', 'pmk', 'puan', 'sudah', 'mendorong', 'dan', 'menginisiasi', 'rancangan', 'undang', 'undang', 'tpks', 'akhirnya', 'uu', 'tpks', 'disahkan']"
2022-04-12 10:30:00+00:00,kamismanis06,"terima kasih mbak puan  kadonya sungguh indah 

https://t.co/ko1YvZHReV

#TerimaKasihMbakPuan

Akhirnya UU TPKS Disahkan",terima kasih mbak puan  kadonya sungguh indah       akhirnya uu tpks disahkan,"['terima', 'kasih', 'mbak', 'puan', 'kadonya', 'sungguh', 'indah', 'akhirnya', 'uu', 'tpks', 'disahkan']","['terima', 'kasih', 'mbak-mbak', 'puan', 'kadonya', 'sungguh', 'indah', 'akhirnya', 'uu', 'tpks', 'disahkan']"
2022-04-12 10:30:00+00:00,inijessii1,Diskursus mengenai RUU ini sudah lama #TerimaKasihMbakPuan Akhirnya UU TPKS Disahkan pada April ini hebaatt https://t.co/lXgzlcOGy6,diskursus mengenai ruu ini sudah lama  akhirnya uu tpks disahkan pada april ini hebaatt ,"['diskursus', 'mengenai', 'ruu', 'ini', 'sudah', 'lama', 'akhirnya', 'uu', 'tpks', 'disahkan', 'pada', 'april', 'ini', 'hebaatt']","['diskursus', 'mengenai', 'ruu', 'ini', 'sudah', 'lama', 'akhirnya', 'uu', 'tpks', 'disahkan', 'pada', 'april', 'ini', 'hebaatt']"
2022-04-12 10:30:00+00:00,mutt96891788,"Semangat Perempuan. Puan berjuang dalam perjuangkan RUU TPKS. demi perlindungan keamanan perempuan Indonesia, serta kemajuan bangsa Indonesia.
#TerimaKasihMbakPuan
Akhirnya UU TPKS Disahkan https://t.co/pxKlSUauYj",semangat perempuan  puan berjuang dalam perjuangkan ruu tpks  demi perlindungan keamanan perempuan indonesia  serta kemajuan bangsa indonesia   akhirnya uu tpks disahkan ,"['semangat', 'perempuan', 'puan', 'berjuang', 'dalam', 'perjuangkan', 'ruu', 'tpks', 'demi', 'perlindungan', 'keamanan', 'perempuan', 'indonesia', 'serta', 'kemajuan', 'bangsa', 'indonesia', 'akhirnya', 'uu', 'tpks', 'disahkan']","['semangat', 'perempuan', 'puan', 'berjuang', 'dalam', 'perjuangkan', 'ruu', 'tpks', 'demi', 'perlindungan', 'keamanan', 'perempuan', 'indonesia', 'serta', 'kemajuan', 'bangsa', 'indonesia', 'akhirnya', 'uu', 'tpks', 'disahkan']"
2022-04-12 10:30:00+00:00,izamm00,"Sebagai perempuan yang hebat dan berjiwa pemimpin yang selalu luluh dan berbaik hati terhadap lingkungan masyarakat 
#TerimaKasihMbakPuan

Akhirnya UU TPKS Disahkan https://t.co/26Wlj7xiY6",sebagai perempuan yang hebat dan berjiwa pemimpin yang selalu luluh dan berbaik hati terhadap lingkungan masyarakat    akhirnya uu tpks disahkan ,"['sebagai', 'perempuan', 'yang', 'hebat', 'dan', 'berjiwa', 'pemimpin', 'yang', 'selalu', 'luluh', 'dan', 'berbaik', 'hati', 'terhadap', 'lingkungan', 'masyarakat', 'akhirnya', 'uu', 'tpks', 'disahkan']","['sebagai', 'perempuan', 'yang', 'hebat', 'dan', 'berjiwa', 'pemimpin', 'yang', 'selalu', 'luluh', 'dan', 'berbaik', 'hati-hati', 'terhadap', 'lingkungan', 'masyarakat', 'akhirnya', 'uu', 'tpks', 'disahkan']"
2022-04-12 10:30:00+00:00,Anggraeni1235,"Syukur alhamdulillah telah di sahkannn #TerimaKasihMbakPuan

Akhirnya UU TPKS Disahkan https://t.co/U5pfFpQbig",syukur alhamdulillah telah di sahkann   akhirnya uu tpks disahkan ,"['syukur', 'alhamdulillah', 'telah', 'di', 'sahkann', 'akhirnya', 'uu', 'tpks', 'disahkan']","['syukur', 'alhamdulillah', 'telah', 'di', 'sahkann', 'akhirnya', 'uu', 'tpks', 'disahkan']"
2022-04-12 10:30:00+00:00,umiyah66,"Alhamdulillah lndonesia selalu berbangga dan bikin bangga punya Puan yang penyayang 
#TerimaKasihMbakPuan

Akhirnya UU TPKS Disahkan https://t.co/nzN2yDOIdW",alhamdulillah lndonesia selalu berbangga dan bikin bangga punya puan yang penyayang    akhirnya uu tpks disahkan ,"['alhamdulillah', 'lndonesia', 'selalu', 'berbangga', 'dan', 'bikin', 'bangga', 'punya', 'puan', 'yang', 'penyayang', 'akhirnya', 'uu', 'tpks', 'disahkan']","['alhamdulillah', 'lndonesia', 'selalu', 'berbangga', 'dan', 'bikin', 'bangga', 'punya', 'puan', 'yang', 'penyayang', 'akhirnya', 'uu', 'tpks', 'disahkan']"
2022-04-12 10:30:00+00:00,ifadlulah,Untuk sekali lgi #TerimaKasihMbakPuan yang sudah menegakkan keadilan bagi wanita di negara ini. Akhirnya UU TPKS Disahkan https://t.co/5hCz7yGMie,untuk sekali lgi  yang sudah menegakkan keadilan bagi wanita di negara ini  akhirnya uu tpks disahkan ,"['untuk', 'sekali', 'lgi', 'yang', 'sudah', 'menegakkan', 'keadilan', 'bagi', 'wanita', 'di', 'negara', 'ini', 'akhirnya', 'uu', 'tpks', 'disahkan']","['untuk', 'sekali', 'lagi', 'yang', 'sudah', 'menegakkan', 'keadilan', 'bagi', 'wanita', 'di', 'negara', 'ini', 'akhirnya', 'uu', 'tpks', 'disahkan']"
2022-04-12 10:30:00+00:00,herlinaaqw,"Benar karna Selalu membela hak gak perempuan, #TerimaKasihMbakPuan

Akhirnya UU TPKS Disahkan https://t.co/tELAKrZeJS",benar karna selalu membela hak gak perempuan    akhirnya uu tpks disahkan ,"['benar', 'karna', 'selalu', 'membela', 'hak', 'gak', 'perempuan', 'akhirnya', 'uu', 'tpks', 'disahkan']","['benar-benar', 'karena', 'selalu', 'membela', 'hak', 'enggak', 'perempuan', 'akhirnya', 'uu', 'tpks', 'disahkan']"
2022-04-12 10:30:00+00:00,WillyanZayn,"Telah memperjuangkan penuh hak hak perempuan dan konsisten membela hak para perempuan
Akhirnya UU TPKS Disahkan
#TerimaKasihMbakPuan
https://t.co/S7IEvQUMnY",telah memperjuangkan penuh hak hak perempuan dan konsisten membela hak para perempuan akhirnya uu tpks disahkan  ,"['telah', 'memperjuangkan', 'penuh', 'hak', 'hak', 'perempuan', 'dan', 'konsisten', 'membela', 'hak', 'para', 'perempuan', 'akhirnya', 'uu', 'tpks', 'disahkan']","['telah', 'memperjuangkan', 'penuh', 'hak', 'hak', 'perempuan', 'dan', 'konsisten', 'membela', 'hak', 'para', 'perempuan', 'akhirnya', 'uu', 'tpks', 'disahkan']"
2022-04-12 10:30:00+00:00,Cikrakpring,"Sikap Puan Maharani yang terus memperjuangkan RUU TPKS dianggap kekonsistenannya dalam memperjuangkan perlindungan perempuan.
https://t.co/VLtVSRsJnX
#TerimaKasihMbakPuan

Akhirnya UU TPKS Disahkan",sikap puan maharani yang terus memperjuangkan ruu tpks dianggap kekonsistenannya dalam memperjuangkan perlindungan perempuan     akhirnya uu tpks disahkan,"['sikap', 'puan', 'maharani', 'yang', 'terus', 'memperjuangkan', 'ruu', 'tpks', 'dianggap', 'kekonsistenannya', 'dalam', 'memperjuangkan', 'perlindungan', 'perempuan', 'akhirnya', 'uu', 'tpks', 'disahkan']","['sikap-sikap', 'puan', 'maharani', 'yang', 'terus', 'memperjuangkan', 'ruu', 'tpks', 'dianggap', 'kekonsistenannya', 'dalam', 'memperjuangkan', 'perlindungan', 'perempuan', 'akhirnya', 'uu', 'tpks', 'disahkan']"
2022-04-12 10:30:00+00:00,sharifah653,"Masing masing jenis kekerasan seksual tersebut mengatur hukuman yang berbeda-beda. 
#TerimaKasihMbakPuan
Akhirnya UU TPKS Disahkan https://t.co/u4NhaBepZX",masing masing jenis kekerasan seksual tersebut mengatur hukuman yang berbeda beda    akhirnya uu tpks disahkan ,"['masing', 'masing', 'jenis', 'kekerasan', 'seksual', 'tersebut', 'mengatur', 'hukuman', 'yang', 'berbeda', 'beda', 'akhirnya', 'uu', 'tpks', 'disahkan']","['masing-masing', 'masing-masing', 'jenis', 'kekerasan', 'seksual', 'tersebut', 'mengatur', 'hukuman', 'yang', 'berbeda', 'beda', 'akhirnya', 'uu', 'tpks', 'disahkan']"
2022-04-12 10:30:00+00:00,420rupiah,"Akhirnya UU TPKS Disahkan jugaaa, wahh seneng bgttttt #TerimaKasihMbakPuan https://t.co/R7ab52sdyG",akhirnya uu tpks disahkan jugaa  wahh seneng bgtt  ,"['akhirnya', 'uu', 'tpks', 'disahkan', 'jugaa', 'wahh', 'seneng', 'bgtt']","['akhirnya', 'uu', 'tpks', 'disahkan', 'juga', 'wah', 'senang', 'banget']"
2022-04-12 10:30:00+00:00,eigluh,"Saat RUU TPKS Disahkan, Puan Maharani Terharu hingga Meneteskan Air Mata #TerimaKasihMbakPuan
Akhirnya UU TPKS Disahkan
https://t.co/AlvPiOYC1Y",saat ruu tpks disahkan  puan maharani terharu hingga meneteskan air mata  akhirnya uu tpks disahkan ,"['saat', 'ruu', 'tpks', 'disahkan', 'puan', 'maharani', 'terharu', 'hingga', 'meneteskan', 'air', 'mata', 'akhirnya', 'uu', 'tpks', 'disahkan']","['saat', 'ruu', 'tpks', 'disahkan', 'puan', 'maharani', 'terharu', 'hingga', 'meneteskan', 'air', 'mata', 'akhirnya', 'uu', 'tpks', 'disahkan']"
2022-04-12 10:30:00+00:00,urigacnc,"Puan peduli terkait masalah perempuan. 
#TerimaKasihMbakPuan

Akhirnya UU TPKS Disahkan https://t.co/tNNdNbP60G",puan peduli terkait masalah perempuan     akhirnya uu tpks disahkan ,"['puan', 'peduli', 'terkait', 'masalah', 'perempuan', 'akhirnya', 'uu', 'tpks', 'disahkan']","['puan', 'peduli', 'terkait', 'masalah', 'perempuan', 'akhirnya', 'uu', 'tpks', 'disahkan']"
2022-04-12 10:30:00+00:00,isanaya12,"Dalam proses disahkannya Undang-Undang TPKS tersebut, pemimpin sidang, Puan Maharani, terlihat terharu. #TerimaKasihMbakPuan 
Akhirnya UU TPKS Disahkan https://t.co/86W6RatLvp",dalam proses disahkannya undang undang tpks tersebut  pemimpin sidang  puan maharani  terlihat terharu    akhirnya uu tpks disahkan ,"['dalam', 'proses', 'disahkannya', 'undang', 'undang', 'tpks', 'tersebut', 'pemimpin', 'sidang', 'puan', 'maharani', 'terlihat', 'terharu', 'akhirnya', 'uu', 'tpks', 'disahkan']","['dalam', 'proses', 'disahkannya', 'undang', 'undang', 'tpks', 'tersebut', 'pemimpin', 'sidang', 'puan', 'maharani', 'terlihat', 'terharu', 'akhirnya', 'uu', 'tpks', 'disahkan']"
2022-04-12 10:30:00+00:00,Resah24,"Melalui forum ini sekali lagi kami menyampaikan terima kasih dan penghargaan yang setinggi-tingginya kepada Menteri PPPA. #TerimaKasihMbakPuan

Akhirnya UU TPKS Disahkan https://t.co/hySWg7KO03",melalui forum ini sekali lagi kami menyampaikan terima kasih dan penghargaan yang setinggi tingginya kepada menteri ppa    akhirnya uu tpks disahkan ,"['melalui', 'forum', 'ini', 'sekali', 'lagi', 'kami', 'menyampaikan', 'terima', 'kasih', 'dan', 'penghargaan', 'yang', 'setinggi', 'tingginya', 'kepada', 'menteri', 'ppa', 'akhirnya', 'uu', 'tpks', 'disahkan']","['melalui', 'forum', 'ini', 'sekali', 'lagi', 'kami', 'menyampaikan', 'terima', 'kasih', 'dan', 'penghargaan', 'yang', 'setinggi', 'tingginya', 'kepada', 'menteri', 'papa', 'akhirnya', 'uu', 'tpks', 'disahkan']"
2022-04-12 10:30:00+00:00,leoonardys,"perjuangan bu puan telah disahkan 
#TerimaKasihMbakPuan

Akhirnya UU TPKS Disahkan https://t.co/QQ0zjExY9Q",perjuangan bu puan telah disahkan    akhirnya uu tpks disahkan ,"['perjuangan', 'bu', 'puan', 'telah', 'disahkan', 'akhirnya', 'uu', 'tpks', 'disahkan']","['perjuangan', 'bu', 'puan', 'telah', 'disahkan', 'akhirnya', 'uu', 'tpks', 'disahkan']"
2022-04-12 10:30:00+00:00,AuraSal68556289,"Pengamat dari aktivitas perempuan menilai bahwa Puan memiliki momentum mengesahkan RUU TPKS #TerimaKasihMbakPuan

Akhirnya UU TPKS Disahkan https://t.co/DQoINKfvWA",pengamat dari aktivitas perempuan menilai bahwa puan memiliki momentum mengesahkan ruu tpks   akhirnya uu tpks disahkan ,"['pengamat', 'dari', 'aktivitas', 'perempuan', 'menilai', 'bahwa', 'puan', 'memiliki', 'momentum', 'mengesahkan', 'ruu', 'tpks', 'akhirnya', 'uu', 'tpks', 'disahkan']","['pengamat', 'dari', 'aktivitas', 'perempuan', 'menilai', 'bahwa', 'puan', 'memiliki', 'momentum', 'mengesahkan', 'ruu', 'tpks', 'akhirnya', 'uu', 'tpks', 'disahkan']"
2022-04-12 10:30:00+00:00,suryoanggara_,"full senyum, terimakasih yang sudah berjuang
#TerimaKasihMbakPuan

Akhirnya UU TPKS Disahkan https://t.co/mcKgbkzZWe",full senyum  terimakasih yang sudah berjuang   akhirnya uu tpks disahkan ,"['full', 'senyum', 'terimakasih', 'yang', 'sudah', 'berjuang', 'akhirnya', 'uu', 'tpks', 'disahkan']","['full', 'senyum', 'terimakasih', 'yang', 'sudah', 'berjuang', 'akhirnya', 'uu', 'tpks', 'disahkan']"
2022-04-12 10:30:00+00:00,deiyanitt,"Karena masih diperlukan waktu dalam pengkajian, pembahasan RUU PDP akan diperpanjang.
#TerimaKasihMbakPuan

Akhirnya UU TPKS Disahkan https://t.co/sf2Ffh5Mlc",karena masih diperlukan waktu dalam pengkajian  pembahasan ruu pdp akan diperpanjang    akhirnya uu tpks disahkan ,"['karena', 'masih', 'diperlukan', 'waktu', 'dalam', 'pengkajian', 'pembahasan', 'ruu', 'pdp', 'akan', 'diperpanjang', 'akhirnya', 'uu', 'tpks', 'disahkan']","['karena', 'masih', 'diperlukan', 'waktu', 'dalam', 'pengkajian', 'pembahasan', 'ruu', 'pdp', 'akan', 'diperpanjang', 'akhirnya', 'uu', 'tpks', 'disahkan']"
2022-04-12 10:30:00+00:00,parksunok391,"Badan Legislasi DPR RI menyetujui RUU Tindak Pidana Kekerasan Seksual (TPKS) dalam rapat pleno pengambilan keputusan tingkat pertama #TerimaKasihMbakPuan
Akhirnya UU TPKS Disahkan https://t.co/neCsuwLePc",badan legislasi dpr ri menyetujui ruu tindak pidana kekerasan seksual  tpks  dalam rapat pleno pengambilan keputusan tingkat pertama  akhirnya uu tpks disahkan ,"['badan', 'legislasi', 'dpr', 'ri', 'menyetujui', 'ruu', 'tindak', 'pidana', 'kekerasan', 'seksual', 'tpks', 'dalam', 'rapat', 'pleno', 'pengambilan', 'keputusan', 'tingkat', 'pertama', 'akhirnya', 'uu', 'tpks', 'disahkan']","['badan', 'legislasi', 'dpr', 'ri', 'menyetujui', 'ruu', 'tindak', 'pidana', 'kekerasan', 'seksual', 'tpks', 'dalam', 'rapat', 'pleno', 'pengambilan', 'keputusan', 'tingkat', 'pertama', 'akhirnya', 'uu', 'tpks', 'disahkan']"
2022-04-12 10:30:00+00:00,elsawidiyanti12,"Dari dulu puan maharani selalu memperjuangkan perempuan 
#TerimaKasihMbakPuan

Akhirnya UU TPKS Disahkan

https://t.co/HYnUCjP423",dari dulu puan maharani selalu memperjuangkan perempuan    akhirnya uu tpks disahkan  ,"['dari', 'dulu', 'puan', 'maharani', 'selalu', 'memperjuangkan', 'perempuan', 'akhirnya', 'uu', 'tpks', 'disahkan']","['dari', 'dulu', 'puan', 'maharani', 'selalu', 'memperjuangkan', 'perempuan', 'akhirnya', 'uu', 'tpks', 'disahkan']"
2022-04-12 10:30:00+00:00,hyoioo2,"Puan Maharani dinilai sangat mempunyai harapan untuk kaum perempuan
#TerimaKasihMbakPuan
Akhirnya UU TPKS Disahkan https://t.co/v7NfbDG2Vh",puan maharani dinilai sangat mempunyai harapan untuk kaum perempuan  akhirnya uu tpks disahkan ,"['puan', 'maharani', 'dinilai', 'sangat', 'mempunyai', 'harapan', 'untuk', 'kaum', 'perempuan', 'akhirnya', 'uu', 'tpks', 'disahkan']","['puan', 'maharani', 'dinilai', 'sangat', 'mempunyai', 'harapan', 'untuk', 'kaum', 'perempuan', 'akhirnya', 'uu', 'tpks', 'disahkan']"
2022-04-12 10:30:00+00:00,nabilahxq,"Dan hingga akhirnya diresmikan oleh DPR RI menjadi Undang-Undang pada Selasa, 12 April 2022. #TerimaKasihMbakPuan 
Akhirnya UU TPKS Disahkan https://t.co/lKGjKAS8oz",dan hingga akhirnya diresmikan oleh dpr ri menjadi undang undang pada selasa     april         akhirnya uu tpks disahkan ,"['dan', 'hingga', 'akhirnya', 'diresmikan', 'oleh', 'dpr', 'ri', 'menjadi', 'undang', 'undang', 'pada', 'selasa', 'april', 'akhirnya', 'uu', 'tpks', 'disahkan']","['dan', 'hingga', 'akhirnya', 'diresmikan', 'oleh', 'dpr', 'ri', 'menjadi', 'undang', 'undang', 'pada', 'selasa', 'april', 'akhirnya', 'uu', 'tpks', 'disahkan']"
2022-04-12 10:30:00+00:00,belalanggenit,#TerimaKasihMbakPuan berkat kerja nyatamu Akhirnya UU TPKS Disahkan secara resmi 🙏🏻🙏🏻 https://t.co/oLiLAQ6145, berkat kerja nyatamu akhirnya uu tpks disahkan secara resmi      ,"['berkat', 'kerja', 'nyatamu', 'akhirnya', 'uu', 'tpks', 'disahkan', 'secara', 'resmi']","['berkat', 'kerja', 'nyatamu', 'akhirnya', 'uu', 'tpks', 'disahkan', 'secara', 'resmi']"
2022-04-12 10:30:00+00:00,Arga_collen,"DPR telah mengesahkan Rancangan Undang-Undang Tindak Pidana Kekerasan Seksual (RUU TPKS) menjadi Undang-Undang pada rapat paripurna
#TerimaKasihMbakPuan
Akhirnya UU TPKS Disahkan https://t.co/pc5gnkDr21",dpr telah mengesahkan rancangan undang undang tindak pidana kekerasan seksual  ruu tpks  menjadi undang undang pada rapat paripurna  akhirnya uu tpks disahkan ,"['dpr', 'telah', 'mengesahkan', 'rancangan', 'undang', 'undang', 'tindak', 'pidana', 'kekerasan', 'seksual', 'ruu', 'tpks', 'menjadi', 'undang', 'undang', 'pada', 'rapat', 'paripurna', 'akhirnya', 'uu', 'tpks', 'disahkan']","['dpr', 'telah', 'mengesahkan', 'rancangan', 'undang', 'undang', 'tindak', 'pidana', 'kekerasan', 'seksual', 'ruu', 'tpks', 'menjadi', 'undang', 'undang', 'pada', 'rapat', 'paripurna', 'akhirnya', 'uu', 'tpks', 'disahkan']"
2022-04-12 10:30:00+00:00,michellnichhh,"#TerimaKasihMbakPuan
Akhirnya UU TPKS Disahkan
RUU TPKS memang sudah hampir selesai dibahas di DPR sehingga diharapkan pengesahan RUU TPKS menjadi kado manis pada Hari Kartini
https://t.co/YkjZSpVwVO", akhirnya uu tpks disahkan ruu tpks memang sudah hampir selesai dibahas di dpr sehingga diharapkan pengesahan ruu tpks menjadi kado manis pada hari kartini ,"['akhirnya', 'uu', 'tpks', 'disahkan', 'ruu', 'tpks', 'memang', 'sudah', 'hampir', 'selesai', 'dibahas', 'di', 'dpr', 'sehingga', 'diharapkan', 'pengesahan', 'ruu', 'tpks', 'menjadi', 'kado', 'manis', 'pada', 'hari', 'kartini']","['akhirnya', 'uu', 'tpks', 'disahkan', 'ruu', 'tpks', 'memang', 'sudah', 'hampir', 'selesai', 'dibahas', 'di', 'dpr', 'sehingga', 'diharapkan', 'pengesahan', 'ruu', 'tpks', 'menjadi', 'kado', 'manis', 'pada', 'hari', 'kartini']"
2022-04-12 10:30:00+00:00,redpollar,"Puan memiliki momentum dalam mensahkan RUU TPKS
#TerimaKasihMbakPuan

Akhirnya UU TPKS Disahkan https://t.co/tCupYNj4co",puan memiliki momentum dalam mensahkan ruu tpks   akhirnya uu tpks disahkan ,"['puan', 'memiliki', 'momentum', 'dalam', 'mensahkan', 'ruu', 'tpks', 'akhirnya', 'uu', 'tpks', 'disahkan']","['puan', 'memiliki', 'momentum', 'dalam', 'mensahkan', 'ruu', 'tpks', 'akhirnya', 'uu', 'tpks', 'disahkan']"
2022-04-12 10:30:00+00:00,CashielGavin,"“Rapat paripurna hari ini merupakan momen bersejarah yang ditunggu-tunggu masyarakat. Hari ini RUU TPKS akan disahkan dan menjadi bukti perjuangan bagi korban-korban kekerasan seksual,” kata Puan, #TerimaKasihMbakPuan
Akhirnya UU TPKS Disahkan
https://t.co/osqrJp3dzW", rapat paripurna hari ini merupakan momen bersejarah yang ditunggu tunggu masyarakat  hari ini ruu tpks akan disahkan dan menjadi bukti perjuangan bagi korban korban kekerasan seksual   kata puan   akhirnya uu tpks disahkan ,"['rapat', 'paripurna', 'hari', 'ini', 'merupakan', 'momen', 'bersejarah', 'yang', 'ditunggu', 'tunggu', 'masyarakat', 'hari', 'ini', 'ruu', 'tpks', 'akan', 'disahkan', 'dan', 'menjadi', 'bukti', 'perjuangan', 'bagi', 'korban', 'korban', 'kekerasan', 'seksual', 'kata', 'puan', 'akhirnya', 'uu', 'tpks', 'disahkan']","['rapat', 'paripurna', 'hari', 'ini', 'merupakan', 'momen', 'bersejarah', 'yang', 'ditunggu', 'tunggu', 'masyarakat', 'hari', 'ini', 'ruu', 'tpks', 'akan', 'disahkan', 'dan', 'menjadi', 'bukti', 'perjuangan', 'bagi', 'korban', 'korban', 'kekerasan', 'seksual', 'kata-kata', 'puan', 'akhirnya', 'uu', 'tpks', 'disahkan']"
2022-04-12 10:30:00+00:00,chaeyunieee,"Thanks God Akhirnya UU TPKS Disahkan jugaa
#TerimaKasihMbakPuan sudah berjuang untuk perempuan2 Indonesia https://t.co/kTNIDjf7e7",thanks god akhirnya uu tpks disahkan jugaa  sudah berjuang untuk perempuan  indonesia ,"['thanks', 'god', 'akhirnya', 'uu', 'tpks', 'disahkan', 'jugaa', 'sudah', 'berjuang', 'untuk', 'perempuan', 'indonesia']","['terima', 'kasih', 'god', 'akhirnya', 'uu', 'tpks', 'disahkan', 'juga', 'sudah', 'berjuang', 'untuk', 'perempuan', 'indonesia']"
2022-04-12 10:30:00+00:00,Dimasar14226972,pemerintah telah melakukan mapping terhadap draf RUU TPKS dengan peraturan perundan-undangan lainnya #TerimaKasihMbakPuan Akhirnya UU TPKS Disahkan https://t.co/nFy5KDltdZ,pemerintah telah melakukan mapping terhadap draf ruu tpks dengan peraturan perundan undangan lainnya  akhirnya uu tpks disahkan ,"['pemerintah', 'telah', 'melakukan', 'mapping', 'terhadap', 'draf', 'ruu', 'tpks', 'dengan', 'peraturan', 'perundan', 'undangan', 'lainnya', 'akhirnya', 'uu', 'tpks', 'disahkan']","['pemerintah', 'telah', 'melakukan', 'mapping', 'terhadap', 'draf', 'ruu', 'tpks', 'dengan', 'peraturan', 'perundan', 'undangan', 'lainnya', 'akhirnya', 'uu', 'tpks', 'disahkan']"
2022-04-12 10:30:00+00:00,lavion4_ckk,"Keberhasilan RUU TPKS ini bukti Puan sangat memperhatikan nasib kaum perempuan
#TerimaKasihMbakPuan
Akhirnya UU TPKS Disahkan https://t.co/ORZ5mSEtjB",keberhasilan ruu tpks ini bukti puan sangat memperhatikan nasib kaum perempuan  akhirnya uu tpks disahkan ,"['keberhasilan', 'ruu', 'tpks', 'ini', 'bukti', 'puan', 'sangat', 'memperhatikan', 'nasib', 'kaum', 'perempuan', 'akhirnya', 'uu', 'tpks', 'disahkan']","['keberhasilan', 'ruu', 'tpks', 'ini', 'bukti', 'puan', 'sangat', 'memperhatikan', 'nasib', 'kaum', 'perempuan', 'akhirnya', 'uu', 'tpks', 'disahkan']"
